key	value
47	Modest Mouse
367758	Blaudzun
1261	Kim Carnes
132496	BodyRockers
13090196	AWOLNATION
238	Kraftwerk
26371	Aqualung
198041	Focus
3482	Nile
136604	Steve Jablonsky
415133	The Asteroids Galaxy Tour
82501	Arcade Fire
26864	Astrix
1447	Derek and the Dominos
11692	Wizzard
274672	Deerhunter
7598	Yazoo
1455	Enrique Iglesias
93616	Kaiser Chiefs
68244	Samuel L. Jackson
13747	Black Label Society
476597	Ashley Wallbridge
341577	Alexander Popov
13752	Lamb of God
1469	Janis Joplin
32144468	Afghan Whigs
24804	The Black Keys
9670	Antonio Vivaldi
2636	The Fall
13882826	Wu-Tang Clan
1486	Yann Tiersen
19920	Otep
205390	The Sword
15834	Gabriel & Dresden
7645	Burzum
7647	Procol Harum
9698	Johann Strauss II
11747	The Mission
1508	Nazareth
9702	Leftöver Crack
372305	Desire
72957	Falkenbach
1522	Sonic Youth
6739	Gamma Ray
65012	Pitbull
210421	First State
13814	Giorgio Moroder
13816	Prodigy
25172	Slash
263674	Rex Mundi
89343	Wolf Parade
230908	Hunter
89597	Axwell
484864	Dye
222721	Tarja
1538	Frank Black
7683	Arch Enemy
9732	Archive
24471780	Herman's Hermits
462342	The xx
282119	Skeletonwitch
99851	The Boxer Rebellion
17325	Daryl Hall
114195	James Blunt
3604	The Byrds
8110	Obituary
24777979	Yoshida Brothers
7704	Bon Jovi
173594	Bill Callahan
7707	Mauro Picotto
7716	Cosmic Gate
28853797	Nas
9766	Ulver
175660	Bliss n Eso
13796909	Florence + the Machine
7728	Ayreon
20028	Damian Marley
138815	Tool
7744	Thin Lizzy
7753	Crematory
247370	Death
28235	Kult
11853	Lustral
25566798	Niccolò Paganini
51469	Glass Candy
7146	Boards of Canada
63060	Super8 & Tab
11862	Ensiferum
79449	Arsis
1629	Ray Charles
378462	Lady Gaga
55909	Orkidea
1632	Fats Domino
22115	Kaskade
65124	Misery Index
13895270	Imagine Dragons
7783	Jaco Pastorius
97897	PMMP
3691	Covenant
32364	M83
228285	Maybeshewill
27257033	The Pretenders
13971058	Kyau vs. Albert
19731	Interpol
103644	Willy Mason
5752	Equilibrium
360057	Owl City
25403002	Spoon
11899	GACKT
36479	Сплин
9863	Snow Patrol
18058	Cliff Martinez
6423	Kenny Loggins
36492	DragonForce
11917	Dr. Feelgood
75032	Steven Wilson
13975	Lange
3737	Project Pitchfork
67226	Demons & Wizards
138907	Pain
38556	Trijntje Oosterhuis
3741	Funker Vogt
6476	The Sounds
461424	Electric Youth
20130	The Crüxshadows
3748	In Strict Confidence
7831	The Human League
196269	Naughty Boy
1713	Emerson, Lake & Palmer
50867	Týr
26292	Acda en de Munnik
14016186	Cashmere Cat
354591	Hurts
1724	Motörhead
7114	Wolfgang Amadeus Mozart
14014	Zebrahead
1730	Carl Perkins
1731	Canned Heat
11220677	MNDR
97991	Woods of Ypres
1738	Mogwai
9931	Japan
13907661	Yelle
7886	Carole King
5069	Stereophonics
14012114	CHVRCHES
162373	Kane
38616	Architecture in Helsinki
12183258	Heart
171741	Roadrunner United
635	Slipknot
14053	Death in June
978	Joe Satriani
69358	Bloc Party
7920	Sum 41
11222771	Tired Pony
257780	Radical Face
16118	John Frusciante
7929	M.O.P.
12027	Maxi Priest
15342	Broder Daniel
89853	Alter Bridge
77566	Gazpacho
202495	The Acorn
425728	Nightmare
6784	Melanie C
14083	Mayhem
87812	Turisas
69387	CocoRosie
28428	Origin
7950	Therapy?
523224	Monarchy
24493842	Frédéric Chopin
53012	José González
130839	Andy Moor
24440600	Ol' Dirty Bastard
10009	David Guetta
36886	Thom Yorke
303	Warren G
71452	Protoculture
12978821	Нюша
345889	Alestorm
399138	Jelonek
120615	Shiny Toy Guns
419624	The Big Pink
13842222	Charli XCX
14384944	Say Lou Lou
28849972	Simple Plan
100155	65daysofstatic
5948	At the Gates
7668	Nelly Furtado
11225398	Foster the People
5958	Electric Wizard
32584	Gare du Nord
11916	George Baker Selection
405322	Empire of the Sun
20299	Armin van Buuren
59213	The Pineapple Thief
30543	Avenged Sevenfold
42832	Jochen Miller
8018	Richard Wagner
20313	Rise Against
44890	Kings of Leon
10895	Alien Sex Fiend
517980	Roscoe Dash
416788	Stornoway
410240	Mumford & Sons
8046	Steve Vai
1904	Elmore James
9534	Tindersticks
13881209	John O'Callaghan
12155	Four Tet
13805436	Lana Del Rey
141181	+44
14206	The Streets
16257	Jules Massenet
38786	Cartel
28651	Okkervil River
83845	Boris
30598	Rooney
24493377	Yngwie Malmsteen
18314	Luis Bacalov
128907	Epik High
13893524	The Lumineers
113201	Frankie Valli
85910	Freddie & The Dreamers
32663	Michael Bublé
460703	The Limousines
339611	Tenishia
13113254	Austra
283975	Kavinsky
24494	Tech N9ne
8111	Opeth
7567	The Notorious B.I.G.
290744	Balmorhea
16315	Luigi Boccherini
24509	Cruachan
56309	Casting Crowns
20416	Mastodon
18369	My Chemical Romance
81910	Viktor Vaughn
63432	3 Inches of Blood
24908	Unheilig
40908	The Wombats
38861	Angel Witch
311246	Various Artists
520148	Beat Service
520152	DNS Project
9498	Element of Crime
51168	Markus Schulz
10209	Way Out West
477154	Arty
14312	Norah Jones
4775	Marduk
178156	Russian Circles
7506	Huey Lewis & The News
73710	Sean Tyas
421874	The Leisure Society
53874	Jerome Isma-Ae
58293	Bass Communion
63485	ムック
