key	value
771	Bachman-Turner Overdrive
773	Al Green
774	Rick James
775	Antony
776	Hands
777	Lagwagon
778	The Sisters of Mercy
779	Sex Pistols
780	Killing Joke
781	Steppenwolf
783	Chris Rice
786	Newsboys
131	Carly Simon
788	DC Talk
789	Chuck Berry
790	Rebecca St. James
791	Audio Adrenaline
33562	Ray J
437039	Santo & Johnny
798	Altan
196741	Secondhand Serenade
802	Bad Company
803	Cat Stevens
804	Gary Wright
14353189	FKA Twigs
807	Louis Armstrong & Duke Ellington
808	Mad Season
809	Marty Robbins
811	A Guy Called Gerald
33580	Chase & Status
813	Smoke City
814	Temple of the Dog
815	The Men
816	The Statler Brothers
817	UFO
262962	Blue Stone
820	Glenn Gould
821	John Coltrane
822	BAP
823	David & Steve Gordon
824	Dinah Shore
825	The Housemartins
826	Paul Simon
827	Stray Cats
831	Ella Fitzgerald
832	Aztec Camera
33601	A Static Lullaby
835	Catatonia
836	Chic
837	Chris Rea
838	Dario G
839	Del Amitri
840	Fine Young Cannibals
841	Freddie Mercury
842	Gerry Rafferty
843	Jerry Lee Lewis
844	The Lightning Seeds
846	Mungo Jerry
848	The O'Jays
849	The Platters
850	Roxette
851	Roy Orbison
852	Spin Doctors
853	The Stranglers
854	Suede
855	Terrorvision
856	Tom Jones
857	Ultravox
858	The Wonder Stuff
860	The Beautiful South
861	The Psychedelic Furs
863	Alan Jackson
864	Jeff Buckley
867	Astrud Gilberto
868	Vince Guaraldi Trio
869	Gypsy & The Cat
871	Ottmar Liebert
872	Paco de Lucía
230249	Uffie
874	Cabaret Voltaire
875	Edie Brickell
876	John Mellencamp
877	Marcy Playground
880	Carlos Santana
33649	Ulrich Schnauss
883	Harvey Danger
884	Army of Lovers
886	Clutch
888	Die Toten Hosen
13795476	Flo Rida feat. David Guetta
890	Captain & Tennille
891	Guano Apes
26379132	Cansei de Ser Sexy
893	Stroke 9
895	Herbert Grönemeyer
898	In Extremo
99203	Gruff Rhys
900	Loona
901	Nena
904	Schiller
907	Sister Hazel
908	Taj Mahal
909	Amber
911	Fuel
913	Creedence Clearwater Revival
914	Me First and the Gimme Gimmes
918	Prefab Sprout
919	The Undertones
920	Garth Brooks
921	Alannah Myles
924	Bananarama
925	David Lee Roth
926	Skillet
927	Cibo Matto
928	Dido
929	Front 242
930	Jerry Cantrell
931	X-Ray Spex
932	The Verve
933	Miles Davis
328615	Kraddy
936	New Radicals
937	Skinny Puppy
938	Matchbox Twenty
939	Richard Ashcroft
940	Uncle Kracker
941	Joan Osborne
943	Faith Evans
944	Silverchair
945	The Lemonheads
33716	Origin Unknown
949	Talk Talk
951	Adorable
953	Death in Vegas
955	Héroes Del Silencio
